Points:0;Points:1;Points:2;u_x;u_y;u_z
1.05;0.25;0;0.00E+00;0.00E+00;-8.98E-08
1.05;0.3;0;0.00E+00;0.00E+00;3.33E-07
1.05;0.35;0;0.00E+00;0.00E+00;-1.25E-07
1.05;0.4;0;0.00E+00;0.00E+00;3.29E-07
1.05;0.45;0;0.00E+00;0.00E+00;-1.35E-07
1.05;0.5;0;0.00E+00;0.00E+00;3.43E-07
1.05;0.55;0;0.00E+00;0.00E+00;-1.23E-07
1.05;0.6;0;0.00E+00;0.00E+00;3.71E-07
1.05;0.65;0;0.00E+00;0.00E+00;-1.04E-07
1.05;0.7;0;0.00E+00;0.00E+00;4.05E-07
1.05;0.75;0;0.00E+00;0.00E+00;-7.31E-08
1.05;0.8;0;0.00E+00;0.00E+00;4.44E-07
1.05;0.85;0;0.00E+00;0.00E+00;-2.22E-08
1.05;0.9;0;0.00E+00;0.00E+00;4.81E-07
1.05;0.95;0;0.00E+00;0.00E+00;2.96E-08
1.05;1;0;0.00E+00;0.00E+00;5.10E-07
1.05;1.05;0;0.00E+00;0.00E+00;4.32E-08
1;1.05;0;0.00E+00;0.00E+00;4.26E-07
0.95;1.05;0;0.00E+00;0.00E+00;-6.30E-08
0.9;1.05;0;0.00E+00;0.00E+00;2.95E-07
0.85;1.05;0;0.00E+00;0.00E+00;-1.03E-07
0.8;1.05;0;0.00E+00;0.00E+00;2.26E-07
0.75;1.05;0;0.00E+00;0.00E+00;-9.05E-08
0.7;1.05;0;0.00E+00;0.00E+00;1.85E-07
0.65;1.05;0;0.00E+00;0.00E+00;-6.14E-08
0.6;1.05;0;0.00E+00;0.00E+00;1.57E-07
0.55;1.05;0;0.00E+00;0.00E+00;-3.70E-08
0.5;1.05;0;0.00E+00;0.00E+00;1.31E-07
0.45;1.05;0;0.00E+00;0.00E+00;-2.52E-08
0.4;1.05;0;0.00E+00;0.00E+00;1.05E-07
0.35;1.05;0;0.00E+00;0.00E+00;-1.89E-08
0.3;1.05;0;0.00E+00;0.00E+00;7.76E-08
0.25;1.05;0;0.00E+00;0.00E+00;-1.24E-08
0.2;1.05;0;0.00E+00;0.00E+00;5.03E-08
0.15;1.05;0;0.00E+00;0.00E+00;0.00E+00
0.1;1.05;0;0.00E+00;0.00E+00;2.36E-08
0.05;1.05;0;0.00E+00;0.00E+00;-2.69E-09
0;1.05;0;0.00E+00;0.00E+00;0.00E+00
1.1;0;0;0.00E+00;0.00E+00;9.31E-09
1.1;0.05;0;0.00E+00;0.00E+00;4.36E-07
1.1;0.1;0;0.00E+00;0.00E+00;-1.91E-08
1.1;0.15;0;0.00E+00;0.00E+00;4.10E-07
1.1;0.2;0;0.00E+00;0.00E+00;-6.38E-08
1.1;0.25;0;0.00E+00;0.00E+00;3.85E-07
1.1;0.3;0;0.00E+00;0.00E+00;-1.09E-07
1.1;0.35;0;0.00E+00;0.00E+00;3.72E-07
1.1;0.4;0;0.00E+00;0.00E+00;-1.33E-07
1.1;0.45;0;0.00E+00;0.00E+00;3.85E-07
1.1;0.5;0;0.00E+00;0.00E+00;-1.13E-07
1.1;0.55;0;0.00E+00;0.00E+00;4.22E-07
1.1;0.6;0;0.00E+00;0.00E+00;-7.71E-08
1.1;0.65;0;0.00E+00;0.00E+00;4.66E-07
1.1;0.7;0;0.00E+00;0.00E+00;-5.36E-08
1.1;0.75;0;0.00E+00;0.00E+00;5.11E-07
1.1;0.8;0;0.00E+00;0.00E+00;-2.62E-09
1.1;0.85;0;0.00E+00;0.00E+00;5.57E-07
1.1;0.9;0;0.00E+00;0.00E+00;7.31E-08
1.1;0.95;0;0.00E+00;0.00E+00;5.99E-07
1.1;1;0;0.00E+00;0.00E+00;1.16E-07
1.1;1.05;0;0.00E+00;0.00E+00;6.27E-07
1.1;1.1;0;0.00E+00;0.00E+00;1.17E-07
1.05;1.1;0;0.00E+00;0.00E+00;5.20E-07
1;1.1;0;0.00E+00;0.00E+00;-3.27E-08
0.95;1.1;0;0.00E+00;0.00E+00;3.50E-07
0.9;1.1;0;0.00E+00;0.00E+00;-1.04E-07
0.85;1.1;0;0.00E+00;0.00E+00;2.53E-07
0.8;1.1;0;0.00E+00;0.00E+00;-1.05E-07
0.75;1.1;0;0.00E+00;0.00E+00;2.01E-07
0.7;1.1;0;0.00E+00;0.00E+00;-7.73E-08
0.65;1.1;0;0.00E+00;0.00E+00;1.67E-07
0.6;1.1;0;0.00E+00;0.00E+00;-4.43E-08
0.55;1.1;0;0.00E+00;0.00E+00;1.41E-07
0.5;1.1;0;0.00E+00;0.00E+00;-3.07E-08
0.45;1.1;0;0.00E+00;0.00E+00;1.14E-07
0.4;1.1;0;0.00E+00;0.00E+00;-2.71E-08
0.35;1.1;0;0.00E+00;0.00E+00;8.71E-08
0.3;1.1;0;0.00E+00;0.00E+00;-2.08E-08
0.25;1.1;0;0.00E+00;0.00E+00;6.10E-08
0.2;1.1;0;0.00E+00;0.00E+00;-1.17E-08
0.15;1.1;0;0.00E+00;0.00E+00;3.53E-08
0.1;1.1;0;0.00E+00;0.00E+00;-5.26E-09
0.05;1.1;0;0.00E+00;0.00E+00;1.07E-08
0;1.1;0;0.00E+00;0.00E+00;0.00E+00
1.15;0;0;0.00E+00;0.00E+00;5.04E-07
1.15;0.05;0;0.00E+00;0.00E+00;2.21E-08
1.15;0.1;0;0.00E+00;0.00E+00;4.82E-07
1.15;0.15;0;0.00E+00;0.00E+00;-1.72E-08
1.15;0.2;0;0.00E+00;0.00E+00;4.57E-07
1.15;0.25;0;0.00E+00;0.00E+00;-6.56E-08
1.15;0.3;0;0.00E+00;0.00E+00;4.41E-07
1.15;0.35;0;0.00E+00;0.00E+00;-1.05E-07
1.15;0.4;0;0.00E+00;0.00E+00;4.46E-07
1.15;0.45;0;0.00E+00;0.00E+00;-9.81E-08
1.15;0.5;0;0.00E+00;0.00E+00;4.83E-07
1.15;0.55;0;0.00E+00;0.00E+00;-4.43E-08
1.15;0.6;0;0.00E+00;0.00E+00;5.40E-07
1.15;0.65;0;0.00E+00;0.00E+00;9.53E-09
1.15;0.7;0;0.00E+00;0.00E+00;5.96E-07
1.15;0.75;0;0.00E+00;0.00E+00;0.00E+00
1.15;0.8;0;0.00E+00;0.00E+00;6.48E-07
1.15;0.85;0;0.00E+00;0.00E+00;1.29E-07
1.15;0.9;0;0.00E+00;0.00E+00;6.95E-07
1.15;0.95;0;0.00E+00;0.00E+00;1.91E-07
1.15;1;0;0.00E+00;0.00E+00;7.38E-07
1.15;1.05;0;0.00E+00;0.00E+00;2.27E-07
1.15;1.1;0;0.00E+00;0.00E+00;7.67E-07
1.15;1.15;0;0.00E+00;0.00E+00;2.14E-07
1.1;1.15;0;0.00E+00;0.00E+00;6.34E-07
1.05;1.15;0;0.00E+00;0.00E+00;1.31E-08
1;1.15;0;0.00E+00;0.00E+00;4.24E-07
0.95;1.15;0;0.00E+00;0.00E+00;-9.15E-08
0.9;1.15;0;0.00E+00;0.00E+00;2.90E-07
0.85;1.15;0;0.00E+00;0.00E+00;-1.20E-07
0.8;1.15;0;0.00E+00;0.00E+00;2.20E-07
0.75;1.15;0;0.00E+00;0.00E+00;-1.01E-07
0.7;1.15;0;0.00E+00;0.00E+00;1.78E-07
0.65;1.15;0;0.00E+00;0.00E+00;-5.25E-08
0.6;1.15;0;0.00E+00;0.00E+00;1.51E-07
0.55;1.15;0;0.00E+00;0.00E+00;-2.79E-08
0.5;1.15;0;0.00E+00;0.00E+00;1.23E-07
0.45;1.15;0;0.00E+00;0.00E+00;-3.49E-08
0.4;1.15;0;0.00E+00;0.00E+00;9.54E-08
0.35;1.15;0;0.00E+00;0.00E+00;-3.08E-08
0.3;1.15;0;0.00E+00;0.00E+00;6.99E-08
0.25;1.15;0;0.00E+00;0.00E+00;-2.21E-08
0.2;1.15;0;0.00E+00;0.00E+00;4.55E-08
0.15;1.15;0;0.00E+00;0.00E+00;-1.28E-08
0.1;1.15;0;0.00E+00;0.00E+00;2.16E-08
0.05;1.15;0;0.00E+00;0.00E+00;-4.68E-09
0;1.15;0;0.00E+00;0.00E+00;0.00E+00
1.2;0;0;0.00E+00;0.00E+00;5.96E-08
1.2;0.05;0;0.00E+00;0.00E+00;5.57E-07
1.2;0.1;0;0.00E+00;0.00E+00;4.60E-08
1.2;0.15;0;0.00E+00;0.00E+00;5.48E-07
1.2;0.2;0;0.00E+00;0.00E+00;1.00E-08
1.2;0.25;0;0.00E+00;0.00E+00;5.36E-07
1.2;0.3;0;0.00E+00;0.00E+00;-4.52E-08
1.2;0.35;0;0.00E+00;0.00E+00;5.33E-07
1.2;0.4;0;0.00E+00;0.00E+00;-6.89E-08
1.2;0.45;0;0.00E+00;0.00E+00;5.62E-07
1.2;0.5;0;0.00E+00;0.00E+00;-1.09E-08
1.2;0.55;0;0.00E+00;0.00E+00;6.24E-07
1.2;0.6;0;0.00E+00;0.00E+00;7.95E-08
1.2;0.65;0;0.00E+00;0.00E+00;6.97E-07
1.2;0.7;0;0.00E+00;0.00E+00;1.38E-07
1.2;0.75;0;0.00E+00;0.00E+00;7.60E-07
1.2;0.8;0;0.00E+00;0.00E+00;2.05E-07
1.2;0.85;0;0.00E+00;0.00E+00;8.11E-07
1.2;0.9;0;0.00E+00;0.00E+00;2.81E-07
1.2;0.95;0;0.00E+00;0.00E+00;8.53E-07
1.2;1;0;0.00E+00;0.00E+00;3.29E-07
1.2;1.05;0;0.00E+00;0.00E+00;9.00E-07
1.2;1.1;0;0.00E+00;0.00E+00;3.62E-07
1.2;1.15;0;0.00E+00;0.00E+00;9.23E-07
1.2;1.2;0;0.00E+00;0.00E+00;3.32E-07
1.15;1.2;0;0.00E+00;0.00E+00;7.71E-07
1.1;1.2;0;0.00E+00;0.00E+00;7.47E-08
1.05;1.2;0;0.00E+00;0.00E+00;5.17E-07
1;1.2;0;0.00E+00;0.00E+00;-6.81E-08
0.95;1.2;0;0.00E+00;0.00E+00;3.46E-07
0.9;1.2;0;0.00E+00;0.00E+00;-1.25E-07
0.85;1.2;0;0.00E+00;0.00E+00;2.45E-07
0.8;1.2;0;0.00E+00;0.00E+00;-1.26E-07
0.75;1.2;0;0.00E+00;0.00E+00;1.90E-07
0.7;1.2;0;0.00E+00;0.00E+00;-8.94E-08
0.65;1.2;0;0.00E+00;0.00E+00;1.58E-07
0.6;1.2;0;0.00E+00;0.00E+00;0.00E+00
0.55;1.2;0;0.00E+00;0.00E+00;1.31E-07
0.5;1.2;0;0.00E+00;0.00E+00;-4.11E-08
0.45;1.2;0;0.00E+00;0.00E+00;1.03E-07
0.4;1.2;0;0.00E+00;0.00E+00;-4.19E-08
0.35;1.2;0;0.00E+00;0.00E+00;7.73E-08
0.3;1.2;0;0.00E+00;0.00E+00;-3.37E-08
0.25;1.2;0;0.00E+00;0.00E+00;5.41E-08
0.2;1.2;0;0.00E+00;0.00E+00;-2.25E-08
0.15;1.2;0;0.00E+00;0.00E+00;3.16E-08
0.1;1.2;0;0.00E+00;0.00E+00;-1.16E-08
0.05;1.2;0;0.00E+00;0.00E+00;9.91E-09
0;1.2;0;0.00E+00;0.00E+00;0.00E+00
1.25;0;0;0.00E+00;0.00E+00;6.45E-07
1.25;0.05;0;0.00E+00;0.00E+00;1.21E-07
1.25;0.1;0;0.00E+00;0.00E+00;6.53E-07
1.25;0.15;0;0.00E+00;0.00E+00;1.13E-07
1.25;0.2;0;0.00E+00;0.00E+00;6.56E-07
1.25;0.25;0;0.00E+00;0.00E+00;7.14E-08
1.25;0.3;0;0.00E+00;0.00E+00;6.54E-07
1.25;0.35;0;0.00E+00;0.00E+00;-8.99E-09
1.25;0.4;0;0.00E+00;0.00E+00;6.69E-07
1.25;0.45;0;0.00E+00;0.00E+00;1.67E-08
1.25;0.5;0;0.00E+00;0.00E+00;7.27E-07
1.25;0.55;0;0.00E+00;0.00E+00;1.52E-07
1.25;0.6;0;0.00E+00;0.00E+00;8.10E-07
1.25;0.65;0;0.00E+00;0.00E+00;2.55E-07
1.25;0.7;0;0.00E+00;0.00E+00;8.92E-07
1.25;0.75;0;0.00E+00;0.00E+00;3.36E-07
1.25;0.8;0;0.00E+00;0.00E+00;9.52E-07
1.25;0.85;0;0.00E+00;0.00E+00;3.99E-07
1.25;0.9;0;0.00E+00;0.00E+00;9.91E-07
1.25;0.95;0;0.00E+00;0.00E+00;4.49E-07
1.25;1;0;0.00E+00;0.00E+00;1.03E-06
1.25;1.05;0;0.00E+00;0.00E+00;4.85E-07
1.25;1.1;0;0.00E+00;0.00E+00;1.07E-06
1.25;1.15;0;0.00E+00;0.00E+00;5.01E-07
1.25;1.2;0;0.00E+00;0.00E+00;1.11E-06
1.25;1.25;0;0.00E+00;0.00E+00;5.19E-07
1.2;1.25;0;0.00E+00;0.00E+00;9.44E-07
1.15;1.25;0;0.00E+00;0.00E+00;1.57E-07
1.1;1.25;0;0.00E+00;0.00E+00;6.34E-07
1.05;1.25;0;0.00E+00;0.00E+00;-3.47E-08
1;1.25;0;0.00E+00;0.00E+00;4.22E-07
0.95;1.25;0;0.00E+00;0.00E+00;-1.16E-07
0.9;1.25;0;0.00E+00;0.00E+00;2.87E-07
0.85;1.25;0;0.00E+00;0.00E+00;-1.41E-07
0.8;1.25;0;0.00E+00;0.00E+00;2.09E-07
0.75;1.25;0;0.00E+00;0.00E+00;-1.24E-07
0.7;1.25;0;0.00E+00;0.00E+00;1.65E-07
0.65;1.25;0;0.00E+00;0.00E+00;-7.44E-08
0.6;1.25;0;0.00E+00;0.00E+00;1.37E-07
0.55;1.25;0;0.00E+00;0.00E+00;-4.92E-08
0.5;1.25;0;0.00E+00;0.00E+00;1.09E-07
0.45;1.25;0;0.00E+00;0.00E+00;-5.42E-08
0.4;1.25;0;0.00E+00;0.00E+00;8.34E-08
0.35;1.25;0;0.00E+00;0.00E+00;-4.70E-08
0.3;1.25;0;0.00E+00;0.00E+00;6.11E-08
0.25;1.25;0;0.00E+00;0.00E+00;-3.41E-08
0.2;1.25;0;0.00E+00;0.00E+00;4.01E-08
0.15;1.25;0;0.00E+00;0.00E+00;-2.07E-08
0.1;1.25;0;0.00E+00;0.00E+00;1.95E-08
0.05;1.25;0;0.00E+00;0.00E+00;-7.20E-09
0;1.25;0;0.00E+00;0.00E+00;0.00E+00
1.3;0;0;0.00E+00;0.00E+00;2.41E-07
1.3;0.05;0;0.00E+00;0.00E+00;7.92E-07
1.3;0.1;0;0.00E+00;0.00E+00;2.43E-07
1.3;0.15;0;0.00E+00;0.00E+00;8.04E-07
1.3;0.2;0;0.00E+00;0.00E+00;2.26E-07
1.3;0.25;0;0.00E+00;0.00E+00;8.11E-07
1.3;0.3;0;0.00E+00;0.00E+00;1.71E-07
1.3;0.35;0;0.00E+00;0.00E+00;8.18E-07
1.3;0.4;0;0.00E+00;0.00E+00;0.00E+00
1.3;0.45;0;0.00E+00;0.00E+00;8.60E-07
1.3;0.5;0;0.00E+00;0.00E+00;2.37E-07
1.3;0.55;0;0.00E+00;0.00E+00;9.39E-07
1.3;0.6;0;0.00E+00;0.00E+00;3.68E-07
1.3;0.65;0;0.00E+00;0.00E+00;1.03E-06
1.3;0.7;0;0.00E+00;0.00E+00;4.81E-07
1.3;0.75;0;0.00E+00;0.00E+00;1.11E-06
1.3;0.8;0;0.00E+00;0.00E+00;5.54E-07
1.3;0.85;0;0.00E+00;0.00E+00;1.16E-06
1.3;0.9;0;0.00E+00;0.00E+00;5.98E-07
1.3;0.95;0;0.00E+00;0.00E+00;1.19E-06
1.3;1;0;0.00E+00;0.00E+00;6.41E-07
1.3;1.05;0;0.00E+00;0.00E+00;1.23E-06
1.3;1.1;0;0.00E+00;0.00E+00;6.63E-07
1.3;1.15;0;0.00E+00;0.00E+00;1.28E-06
1.3;1.2;0;0.00E+00;0.00E+00;7.28E-07
1.3;1.25;0;0.00E+00;0.00E+00;1.38E-06
1.3;1.3;0;0.00E+00;0.00E+00;8.10E-07
1.25;1.3;0;0.00E+00;0.00E+00;1.18E-06
1.2;1.3;0;0.00E+00;0.00E+00;2.92E-07
1.15;1.3;0;0.00E+00;0.00E+00;7.89E-07
1.1;1.3;0;0.00E+00;0.00E+00;6.78E-10
1.05;1.3;0;0.00E+00;0.00E+00;5.24E-07
1;1.3;0;0.00E+00;0.00E+00;-8.90E-08
0.95;1.3;0;0.00E+00;0.00E+00;3.51E-07
0.9;1.3;0;0.00E+00;0.00E+00;-1.39E-07
0.85;1.3;0;0.00E+00;0.00E+00;2.42E-07
0.8;1.3;0;0.00E+00;0.00E+00;-1.45E-07
0.75;1.3;0;0.00E+00;0.00E+00;1.79E-07
0.7;1.3;0;0.00E+00;0.00E+00;-1.19E-07
0.65;1.3;0;0.00E+00;0.00E+00;1.41E-07
0.6;1.3;0;0.00E+00;0.00E+00;-8.67E-08
0.55;1.3;0;0.00E+00;0.00E+00;1.14E-07
0.5;1.3;0;0.00E+00;0.00E+00;-7.10E-08
0.45;1.3;0;0.00E+00;0.00E+00;8.90E-08
0.4;1.3;0;0.00E+00;0.00E+00;-6.20E-08
0.35;1.3;0;0.00E+00;0.00E+00;6.71E-08
0.3;1.3;0;0.00E+00;0.00E+00;-4.76E-08
0.25;1.3;0;0.00E+00;0.00E+00;4.73E-08
0.2;1.3;0;0.00E+00;0.00E+00;-3.21E-08
0.15;1.3;0;0.00E+00;0.00E+00;2.79E-08
0.1;1.3;0;0.00E+00;0.00E+00;-1.62E-08
0.05;1.3;0;0.00E+00;0.00E+00;9.11E-09
0;1.3;0;0.00E+00;0.00E+00;0.00E+00
1.35;0;0;0.00E+00;0.00E+00;9.78E-07
1.35;0.05;0;0.00E+00;0.00E+00;4.14E-07
1.35;0.1;0;0.00E+00;0.00E+00;9.88E-07
1.35;0.15;0;0.00E+00;0.00E+00;4.12E-07
1.35;0.2;0;0.00E+00;0.00E+00;1.00E-06
1.35;0.25;0;0.00E+00;0.00E+00;3.88E-07
1.35;0.3;0;0.00E+00;0.00E+00;1.01E-06
1.35;0.35;0;0.00E+00;0.00E+00;3.23E-07
1.35;0.4;0;0.00E+00;0.00E+00;1.04E-06
1.35;0.45;0;0.00E+00;0.00E+00;3.60E-07
1.35;0.5;0;0.00E+00;0.00E+00;1.10E-06
1.35;0.55;0;0.00E+00;0.00E+00;5.03E-07
1.35;0.6;0;0.00E+00;0.00E+00;1.19E-06
1.35;0.65;0;0.00E+00;0.00E+00;6.22E-07
1.35;0.7;0;0.00E+00;0.00E+00;1.29E-06
1.35;0.75;0;0.00E+00;0.00E+00;7.32E-07
1.35;0.8;0;0.00E+00;0.00E+00;1.35E-06
1.35;0.85;0;0.00E+00;0.00E+00;7.74E-07
1.35;0.9;0;0.00E+00;0.00E+00;1.38E-06
1.35;0.95;0;0.00E+00;0.00E+00;8.30E-07
1.35;1;0;0.00E+00;0.00E+00;1.43E-06
1.35;1.05;0;0.00E+00;0.00E+00;8.77E-07
1.35;1.1;0;0.00E+00;0.00E+00;1.49E-06
1.35;1.15;0;0.00E+00;0.00E+00;9.43E-07
1.35;1.2;0;0.00E+00;0.00E+00;1.59E-06
1.35;1.25;0;0.00E+00;0.00E+00;1.05E-06
1.35;1.3;0;0.00E+00;0.00E+00;1.72E-06
1.35;1.35;0;0.00E+00;0.00E+00;1.18E-06
1.3;1.35;0;0.00E+00;0.00E+00;1.49E-06
1.25;1.35;0;0.00E+00;0.00E+00;5.86E-07
1.2;1.35;0;0.00E+00;0.00E+00;1.01E-06
1.15;1.35;0;0.00E+00;0.00E+00;0.00E+00
1.1;1.35;0;0.00E+00;0.00E+00;6.65E-07
1.05;1.35;0;0.00E+00;0.00E+00;-3.78E-08
1;1.35;0;0.00E+00;0.00E+00;4.42E-07
0.95;1.35;0;0.00E+00;0.00E+00;-1.13E-07
0.9;1.35;0;0.00E+00;0.00E+00;2.97E-07
0.85;1.35;0;0.00E+00;0.00E+00;-1.47E-07
0.8;1.35;0;0.00E+00;0.00E+00;2.07E-07
0.75;1.35;0;0.00E+00;0.00E+00;-1.44E-07
0.7;1.35;0;0.00E+00;0.00E+00;1.53E-07
0.65;1.35;0;0.00E+00;0.00E+00;-1.21E-07
0.6;1.35;0;0.00E+00;0.00E+00;1.19E-07
0.55;1.35;0;0.00E+00;0.00E+00;-9.76E-08
0.5;1.35;0;0.00E+00;0.00E+00;9.36E-08
0.45;1.35;0;0.00E+00;0.00E+00;-8.05E-08
0.4;1.35;0;0.00E+00;0.00E+00;7.21E-08
0.35;1.35;0;0.00E+00;0.00E+00;-6.35E-08
0.3;1.35;0;0.00E+00;0.00E+00;5.34E-08
0.25;1.35;0;0.00E+00;0.00E+00;-4.58E-08
0.2;1.35;0;0.00E+00;0.00E+00;3.51E-08
0.15;1.35;0;0.00E+00;0.00E+00;-2.75E-08
0.1;1.35;0;0.00E+00;0.00E+00;1.75E-08
0.05;1.35;0;0.00E+00;0.00E+00;-9.11E-09
0;1.35;0;0.00E+00;0.00E+00;0.00E+00
1.4;0;0;0.00E+00;0.00E+00;6.30E-07
1.4;0.05;0;0.00E+00;0.00E+00;1.21E-06
1.4;0.1;0;0.00E+00;0.00E+00;6.35E-07
1.4;0.15;0;0.00E+00;0.00E+00;1.23E-06
1.4;0.2;0;0.00E+00;0.00E+00;6.31E-07
1.4;0.25;0;0.00E+00;0.00E+00;1.25E-06
1.4;0.3;0;0.00E+00;0.00E+00;6.09E-07
1.4;0.35;0;0.00E+00;0.00E+00;1.27E-06
1.4;0.4;0;0.00E+00;0.00E+00;6.12E-07
1.4;0.45;0;0.00E+00;0.00E+00;1.32E-06
1.4;0.5;0;0.00E+00;0.00E+00;6.89E-07
1.4;0.55;0;0.00E+00;0.00E+00;1.39E-06
1.4;0.6;0;0.00E+00;0.00E+00;7.96E-07
1.4;0.65;0;0.00E+00;0.00E+00;1.46E-06
1.4;0.7;0;0.00E+00;0.00E+00;8.91E-07
1.4;0.75;0;0.00E+00;0.00E+00;1.53E-06
1.4;0.8;0;0.00E+00;0.00E+00;9.62E-07
1.4;0.85;0;0.00E+00;0.00E+00;1.59E-06
1.4;0.9;0;0.00E+00;0.00E+00;1.04E-06
1.4;0.95;0;0.00E+00;0.00E+00;1.66E-06
1.4;1;0;0.00E+00;0.00E+00;1.12E-06
1.4;1.05;0;0.00E+00;0.00E+00;1.74E-06
1.4;1.1;0;0.00E+00;0.00E+00;1.19E-06
1.4;1.15;0;0.00E+00;0.00E+00;1.84E-06
1.4;1.2;0;0.00E+00;0.00E+00;1.30E-06
1.4;1.25;0;0.00E+00;0.00E+00;1.97E-06
1.4;1.3;0;0.00E+00;0.00E+00;1.44E-06
1.4;1.35;0;0.00E+00;0.00E+00;2.12E-06
1.4;1.4;0;0.00E+00;0.00E+00;1.60E-06
1.35;1.4;0;0.00E+00;0.00E+00;1.86E-06
1.3;1.4;0;0.00E+00;0.00E+00;9.44E-07
1.25;1.4;0;0.00E+00;0.00E+00;1.30E-06
1.2;1.4;0;0.00E+00;0.00E+00;3.87E-07
1.15;1.4;0;0.00E+00;0.00E+00;8.65E-07
1.1;1.4;0;0.00E+00;0.00E+00;6.11E-08
1.05;1.4;0;0.00E+00;0.00E+00;5.72E-07
1;1.4;0;0.00E+00;0.00E+00;-5.30E-08
0.95;1.4;0;0.00E+00;0.00E+00;3.80E-07
0.9;1.4;0;0.00E+00;0.00E+00;-1.22E-07
0.85;1.4;0;0.00E+00;0.00E+00;2.55E-07
0.8;1.4;0;0.00E+00;0.00E+00;-1.48E-07
0.75;1.4;0;0.00E+00;0.00E+00;1.78E-07
0.7;1.4;0;0.00E+00;0.00E+00;-1.43E-07
0.65;1.4;0;0.00E+00;0.00E+00;1.31E-07
0.6;1.4;0;0.00E+00;0.00E+00;-1.24E-07
0.55;1.4;0;0.00E+00;0.00E+00;9.96E-08
0.5;1.4;0;0.00E+00;0.00E+00;-1.03E-07
0.45;1.4;0;0.00E+00;0.00E+00;7.65E-08
0.4;1.4;0;0.00E+00;0.00E+00;-8.26E-08
0.35;1.4;0;0.00E+00;0.00E+00;5.78E-08
0.3;1.4;0;0.00E+00;0.00E+00;-6.18E-08
0.25;1.4;0;0.00E+00;0.00E+00;4.10E-08
0.2;1.4;0;0.00E+00;0.00E+00;-4.10E-08
0.15;1.4;0;0.00E+00;0.00E+00;2.46E-08
0.1;1.4;0;0.00E+00;0.00E+00;-2.02E-08
0.05;1.4;0;0.00E+00;0.00E+00;8.39E-09
0;1.4;0;0.00E+00;0.00E+00;0.00E+00
1.45;0;0;0.00E+00;0.00E+00;1.48E-06
1.45;0.05;0;0.00E+00;0.00E+00;8.97E-07
1.45;0.1;0;0.00E+00;0.00E+00;1.50E-06
1.45;0.15;0;0.00E+00;0.00E+00;9.06E-07
1.45;0.2;0;0.00E+00;0.00E+00;1.52E-06
1.45;0.25;0;0.00E+00;0.00E+00;9.05E-07
1.45;0.3;0;0.00E+00;0.00E+00;1.54E-06
1.45;0.35;0;0.00E+00;0.00E+00;9.10E-07
1.45;0.4;0;0.00E+00;0.00E+00;1.58E-06
1.45;0.45;0;0.00E+00;0.00E+00;9.51E-07
1.45;0.5;0;0.00E+00;0.00E+00;1.63E-06
1.45;0.55;0;0.00E+00;0.00E+00;1.03E-06
1.45;0.6;0;0.00E+00;0.00E+00;1.70E-06
1.45;0.65;0;0.00E+00;0.00E+00;1.11E-06
1.45;0.7;0;0.00E+00;0.00E+00;1.75E-06
1.45;0.75;0;0.00E+00;0.00E+00;1.16E-06
1.45;0.8;0;0.00E+00;0.00E+00;1.81E-06
1.45;0.85;0;0.00E+00;0.00E+00;1.27E-06
1.45;0.9;0;0.00E+00;0.00E+00;1.92E-06
1.45;0.95;0;0.00E+00;0.00E+00;1.37E-06
1.45;1;0;0.00E+00;0.00E+00;2.01E-06
1.45;1.05;0;0.00E+00;0.00E+00;1.47E-06
1.45;1.1;0;0.00E+00;0.00E+00;2.12E-06
1.45;1.15;0;0.00E+00;0.00E+00;1.58E-06
1.45;1.2;0;0.00E+00;0.00E+00;2.25E-06
1.45;1.25;0;0.00E+00;0.00E+00;1.72E-06
1.45;1.3;0;0.00E+00;0.00E+00;2.40E-06
1.45;1.35;0;0.00E+00;0.00E+00;1.89E-06
1.45;1.4;0;0.00E+00;0.00E+00;2.57E-06
1.45;1.45;0;0.00E+00;0.00E+00;2.08E-06
1.4;1.45;0;0.00E+00;0.00E+00;2.29E-06
1.35;1.45;0;0.00E+00;0.00E+00;1.35E-06
1.3;1.45;0;0.00E+00;0.00E+00;1.64E-06
1.25;1.45;0;0.00E+00;0.00E+00;7.48E-07
1.2;1.45;0;0.00E+00;0.00E+00;1.13E-06
1.15;1.45;0;0.00E+00;0.00E+00;3.08E-07
1.1;1.45;0;0.00E+00;0.00E+00;7.54E-07
1.05;1.45;0;0.00E+00;0.00E+00;6.03E-08
1;1.45;0;0.00E+00;0.00E+00;5.00E-07
0.95;1.45;0;0.00E+00;0.00E+00;-6.24E-08
0.9;1.45;0;0.00E+00;0.00E+00;3.31E-07
0.85;1.45;0;0.00E+00;0.00E+00;-1.25E-07
0.8;1.45;0;0.00E+00;0.00E+00;2.22E-07
0.75;1.45;0;0.00E+00;0.00E+00;-1.46E-07
0.7;1.45;0;0.00E+00;0.00E+00;1.54E-07
0.65;1.45;0;0.00E+00;0.00E+00;-1.41E-07
0.6;1.45;0;0.00E+00;0.00E+00;1.11E-07
0.55;1.45;0;0.00E+00;0.00E+00;-1.24E-07
0.5;1.45;0;0.00E+00;0.00E+00;8.30E-08
0.45;1.45;0;0.00E+00;0.00E+00;-1.03E-07
0.4;1.45;0;0.00E+00;0.00E+00;6.24E-08
0.35;1.45;0;0.00E+00;0.00E+00;-8.00E-08
0.3;1.45;0;0.00E+00;0.00E+00;4.58E-08
0.25;1.45;0;0.00E+00;0.00E+00;-5.67E-08
